FECHA,Temp prom,TEMP.min,TEMP.MAX,Humedad  Max,Humedad min,mm,Int. Max mm/hr,ET (mm),Presion,Rad Solar,Prom,Max
4/29/2014,18.0,14.4,23.0,99.0,67.0,0.2,0.0,1.2,1012,7316,2.751041667,16.1
4/30/2014,19.0,14.8,24.2,100.0,70.0,7.2,5.8,1.9,1005,11755,5.723958333,37
5/1/2014,15.9,11.9,19.6,100.0,73.0,2.2,3.2,1.2,1006,7586,8.701041667,30.6
5/2/2014,15.2,8.1,22.2,100.0,67.0,0.2,0.0,2.7,1013,15938,4.679166667,24.1
5/3/2014,16.5,11.6,21.1,100.0,80.0,14.6,60.6,0.8,1012,4349,3.255208333,24.1
5/4/2014,19.0,18.3,20.2,100.0,100.0,2.0,3.0,0.3,1010,2092,4.622916667,17.7
5/5/2014,19.8,18.0,21.9,100.0,90.0,0.6,0.0,1.1,1012,6822,5,22.5
5/6/2014,18.4,15.1,23.1,100.0,80.0,0.2,0.0,1.4,1013,8999,2.8375,19.3
5/7/2014,17.9,13.3,25.2,100.0,70.0,0.2,0.0,1.9,1015,11821,2.134375,16.1
5/8/2014,16.6,11.5,22.6,100.0,64.0,0.4,0.0,2.4,1016,14465,7.422916667,29
5/9/2014,14.5,10.8,17.9,97.0,72.0,0.0,0.0,1.1,1017,6843,5.722916667,17.7
5/10/2014,15.7,11.2,21.8,100.0,59.0,0.4,0.0,2.6,1018,13651,7.836458333,33.8
5/11/2014,16.7,11.9,23.0,97.0,66.0,0.0,0.0,2.0,1016,11703,5.873958333,33.8
5/12/2014,16.5,14.6,17.8,100.0,94.0,8.0,4.6,0.3,1013,2213,1.888541667,29
5/13/2014,17.0,13.3,21.1,100.0,70.0,0.0,0.0,1.8,1014,11800,1.866666667,16.1
5/14/2014,17.0,10.5,24.1,100.0,61.0,0.4,0.0,2.4,1013,14046,3.663541667,20.9
5/15/2014,16.9,13.7,23.2,100.0,82.0,1.6,8.0,1.4,1013,9339,2.608333333,27.4
5/16/2014,15.9,12.2,21.6,100.0,77.0,0.4,0.0,1.8,1014,12407,4.310416667,22.5
5/17/2014,15.8,11.8,19.6,99.0,79.0,15.6,109.8,1.3,1015,7026,7.289583333,37
5/18/2014,13.0,9.1,18.6,92.0,50.0,0.0,0.0,2.1,1017,13766,3.185416667,17.7
5/19/2014,13.4,9.4,19.3,93.0,64.0,0.0,0.0,1.7,1016,9004,6.814583333,24.1
5/20/2014,14.5,10.2,20.7,94.0,69.0,0.0,0.0,1.8,1012,7976,10.43125,27.4
5/21/2014,15.3,10.2,20.7,100.0,69.0,4.8,27.6,2.1,1007,10361,10.95549738,41.8
5/22/2014,12.0,8.8,15.7,100.0,78.0,0.2,0.0,1.3,1012,5399,18.28229167,43.5
5/23/2014,9.5,6.5,13.6,97.0,66.0,0.0,0.0,1.8,1024,11082,9.428125,29
5/24/2014,7.7,1.3,13.7,96.0,53.0,0.0,0.0,1.7,1021,12018,0.85,9.7
5/25/2014,7.6,0.4,14.7,98.0,53.0,0.2,0.0,1.6,1017,11592,2.383333333,16.1
5/26/2014,11.2,3.2,18.3,95.0,65.0,0.0,0.0,1.8,1017,12256,2.483333333,16.1
5/27/2014,11.1,4.6,19.0,100.0,65.0,0.4,0.0,1.6,1020,11932,1.383333333,17.7
5/28/2014,10.8,3.6,18.6,100.0,64.0,0.2,0.0,1.9,1019,13026,3.457291667,20.9
5/29/2014,12.9,5.9,20.6,100.0,62.0,2.2,3.4,2.7,1014,14695,11.43020833,43.5
5/30/2014,15.0,14.3,16.4,100.0,96.0,2.6,2.6,0.4,1010,2474,4.498958333,24.1
5/31/2014,14.7,13.4,15.9,100.0,97.0,0.0,0.0,0.1,1010,651,11.7097561,27.4
6/1/2014,12.8,8.7,17.7,100.0,54.0,0.0,0.0,2.1,1014,12522,6.913541667,24.1
6/2/2014,10.9,3.1,19.2,99.0,48.0,0.2,0.0,1.9,1015,12641,1.516666667,16.1
6/3/2014,10.0,3.2,19.6,97.0,48.0,0.2,0.0,1.9,1011,9442,6.290625,30.6
6/4/2014,13.1,7.8,17.4,100.0,78.0,3.2,17.4,0.8,1004,3699,6.583333333,33.8
6/5/2014,14.3,12.4,15.6,100.0,88.0,0.2,0.0,0.7,1006,3260,10.17083333,29
6/6/2014,12.9,7.8,17.8,95.0,64.0,0.0,0.0,2.2,1008,10388,12.98229167,37
6/7/2014,13.4,10.7,17.4,97.0,81.0,0.0,0.0,0.7,1005,4653,5.31875,27.4
6/8/2014,10.4,5.0,16.7,100.0,43.0,0.4,0.0,1.9,1012,11711,5.097916667,20.9
6/9/2014,9.5,0.9,20.0,96.0,50.0,0.0,0.0,1.8,1020,12710,0.983333333,11.3
6/10/2014,12.2,3.6,22.9,98.0,27.0,0.4,0.0,3.6,1019,12869,10.65833333,40.2
6/11/2014,15.1,10.4,20.1,100.0,65.0,23.0,28.4,0.9,1010,3725,14.459375,41.8
6/12/2014,19.8,12.9,23.5,100.0,74.0,11.4,53.8,1.9,1004,2753,25.28541667,56.3
6/13/2014,10.7,6.7,13.7,100.0,77.0,1.8,15.6,1.3,1019,7960,14.55729167,37
6/14/2014,9.4,5.4,15.1,97.0,61.0,0.2,0.0,1.9,1024,12439,10.6,33.8
6/15/2014,12.7,7.2,17.3,99.0,84.0,0.2,0.0,1.2,1019,7404,6.170833333,24.1
6/16/2014,14.2,9.7,17.6,100.0,79.0,0.2,0.0,1.2,1020,7371,6.802083333,27.4
6/17/2014,10.2,3.4,15.3,100.0,70.0,0.4,0.0,1.2,1022,8219,2.336458333,19.3
6/18/2014,9.1,4.8,13.4,93.0,55.0,0.0,0.0,2.1,1028,12394,7.325,25.7
6/19/2014,6.5,0.7,13.1,96.0,53.0,0.0,0.0,1.7,1028,12600,1.933333333,24.1
6/20/2014,6.9,-0.6,15.6,97.0,43.0,0.2,0.0,1.9,1022,12497,2.621875,19.3
6/21/2014,10.2,2.7,19.6,96.0,52.0,0.0,0.0,1.8,1017,10963,7.248958333,24.1
6/22/2014,14.4,9.9,20.2,98.0,75.0,0.2,0.0,1.1,1013,6169,6.803125,27.4
6/23/2014,16.7,12.8,20.2,100.0,88.0,0.2,0.0,0.8,1012,4962,4.067708333,22.5
6/24/2014,16.4,14.4,17.7,100.0,89.0,0.0,0.0,0.4,1013,2751,7.192708333,24.1
6/25/2014,14.5,11.8,16.8,97.0,85.0,0.0,0.0,1.1,1012,5932,10.50212766,27.4
6/26/2014,12.9,9.7,15.1,97.0,85.0,0.0,0.0,0.9,1015,3948,12.00833333,29
6/27/2014,13.1,10.6,16.8,92.0,70.0,0.0,0.0,2.3,1021,10603,16.1,37
6/28/2014,11.6,7.6,16.0,91.0,72.0,0.0,0.0,1.8,1023,7036,13.84583333,35.4
6/29/2014,10.9,7.9,15.6,94.0,77.0,0.0,0.0,1.9,1018,11182,13.9125,29
6/30/2014,9.5,7.4,13.1,100.0,84.0,0.0,0.0,0.8,1016,5816,8.796296296,22.5
7/1/2014,7.4,3,12.9,0.0,0.0,0.0,0.0,0.5,0,0,0,0
7/2/2014,11.5,2.8,20,0.0,0.0,0.0,0.0,1,0,0,0,0
7/3/2014,14,8,21.1,0.0,0.0,0.0,0.0,1.2,0,0,0,0
7/4/2014,15.7,11,18.3,0.0,0.0,0.0,0.0,0.7,0,0,0,0
7/5/2014,15.1,10.9,19.2,0.0,0.0,108.0,0.0,0.8,0,0,0,0
7/6/2014,9,5.8,11.3,0.0,0.0,72.0,0.0,1.3,0,0,0,0
7/7/2014,12.4,8.4,19.4,0.0,0.0,0.0,0.0,0.9,0,0,0,0
7/8/2014,10.8,3.5,18.6,0.0,0.0,0.0,0.0,0.8,0,0,0,0
7/9/2014,10.5,4.1,17.8,0.0,0.0,0.0,0.0,0.7,0,0,0,0
7/10/2014,12.3,5.5,17.2,0.0,0.0,0.0,0.0,0.9,0,0,0,0
7/11/2014,14.8,9.6,19.6,0.0,0.0,0.0,0.0,1.3,0,0,0,0
7/12/2014,16.4,13.6,19.6,0.0,0.0,0.0,0.0,1,0,0,0,0
7/13/2014,18.8,14.6,24.6,0.0,0.0,6.0,0.0,1.2,0,0,0,0
7/14/2014,20.2,15.4,24.8,0.0,0.0,0.0,0.0,2.1,0,0,0,0
7/15/2014,18.7,17.2,19.9,0.0,0.0,0.0,0.0,1,0,0,0,0
7/16/2014,19,16.5,23.6,0.0,0.0,12.0,0.0,1,0,0,0,0
7/17/2014,14.6,9.7,17.7,0.0,0.0,8.0,0.0,0.8,0,0,0,0
7/18/2014,11.2,5.6,18.3,0.0,0.0,0.0,0.0,0.7,0,0,0,0
7/19/2014,13,6.4,20.6,0.0,0.0,0.0,0.0,0.9,0,0,0,0
7/20/2014,14.5,8.3,20.5,0.0,0.0,0.0,0.0,1.5,0,0,0,0
7/21/2014,16,10.9,22.4,0.0,0.0,0.0,0.0,1.7,0,0,0,0
7/22/2014,16.3,14.8,17.8,0.0,0.0,2.0,0.0,0.9,0,0,0,0
7/23/2014,12.6,10,15.8,0.0,0.0,29.0,0.0,1,0,0,0,0
7/24/2014,8.9,4.4,12.8,0.0,0.0,0.0,0.0,1,0,0,0,0
7/25/2014,7.1,0.8,13.2,0.0,0.0,0.0,0.0,0.7,0,0,0,0
7/26/2014,8.5,2.5,14,0.0,0.0,0.0,0.0,1.1,0,0,0,0
7/27/2014,9.2,3.1,15.8,0.0,0.0,0.0,0.0,1.3,0,0,0,0
7/28/2014,13.1,4.7,19.7,0.0,0.0,0.0,0.0,1.6,0,0,0,0
7/29/2014,17.7,13.8,22,,,,,1.7,,,,
7/30/2014,18.2,16.5,20.4,,,,,1,,,,
7/31/2014,19.1,15.8,23.3,,,,,1.1,,,,
8/1/2014,19.9,15.4,25,,,,,1.4,,,,
8/2/2014,22.3,17.8,28.5,,,,,2.2,,,,
8/3/2014,21.5,16.8,28.3,,,,,3.1,,,,
8/4/2014,13.8,4.9,18,,,2,,2.2,,,,
8/5/2014,11.7,4.2,19.1,,,1,,2,,,,
8/6/2014,18.1,9.4,25.6,,,,,2.1,,,,
8/7/2014,13.1,6.3,16.5,,,,,1.5,,,,
8/8/2014,10.1,3.7,17.8,,,,,1.1,,,,
8/9/2014,10.9,6,15.4,,,,,1.2,,,,
8/10/2014,14.8,10,19.6,,,,,1,,,,
8/11/2014,11.5,6.9,18.1,,,,,1.3,,,,
8/12/2014,10.5,4,18.1,,,,,1.7,,,,
8/13/2014,8.8,2.9,15.6,,,,,1.4,,,,
8/14/2014,9.5,2,16.8,,,,,2.1,,,,
8/15/2014,2.8,-0.2,21.2,,,,,1.9,,,,
8/16/2014,12.4,0.2,23.7,,,,,2.1,,,,
8/17/2014,17.4,9.6,25.7,,,,,1.9,,,,
8/18/2014,16.9,9.9,24.3,,,,,1.8,,,,
8/19/2014,18.6,11.5,26.9,,,,,2.2,,,,
8/20/2014,20.7,13.9,28.2,,,,,2.8,,,,
8/21/2014,22.1,16.4,28.6,,,,,2.9,,,,
8/22/2014,21.3,11.6,30,,,,,3.2,,,,
8/23/2014,24.3,18.2,31,,,,,3.5,,,,
8/24/2014,17.8,12.3,23.9,,,,,2,,,,
8/25/2014,10.9,8,14,,,,,3.3,,,,
8/26/2014,10.3,8.5,13.3,,,,,2.1,,,,
8/27/2014,8.6,2.4,15.7,,,,,1.6,,,,
8/28/2014,10.3,1.7,18.4,,,,,2.1,,,,
8/29/2014,12.5,4.4,21.3,,,,,2.3,,,,
8/30/2014,15.9,6.6,24.6,,,10,,2,,,,
8/31/2014,17.7,12,24.3,,,,,2.4,,,,
9/1/2014,17.1,8.2,25.4,,,,,3.2,,,,
9/2/2014,16,12.6,20.1,,,,,1.9,,,,
9/3/2014,18,10.5,24.9,,,1,,3,,,,
9/4/2014,17.6,14.3,20.9,,,3,,2.2,,,,
9/5/2014,19.2,17.1,22,,,,,1.9,,,,
9/6/2014,17,10.5,20,,,38.2,,1.6,,,,
9/7/2014,15.1,7.5,22.3,,,,,2.6,,,,
9/8/2014,20.1,10.5,27.5,,,,,2.8,,,,
9/9/2014,20.4,10.9,31.2,93.0,54.0,16.4,606.4,3.5,1002.3,14104.0,21.0,46.7
9/10/2014,11.5,7.7,14.7,93.0,76.0,36.4,65.4,1.7,1012.5,7935.0,14.3,43.5
9/11/2014,12.3,6.1,18.8,89.0,46.0,0.0,0.0,4.2,1019.2,24139.0,7.8,27.4
9/12/2014,12.2,9.2,13.8,96.0,72.0,0.0,0.0,1.0,1014.9,3020.0,10.7,30.6
9/13/2014,15.5,12.1,19.1,97.0,87.0,0.2,0.0,1.0,1014.5,6746.0,7.2,20.9
9/14/2014,16.8,16.0,18.9,97.0,94.0,13.2,12.8,0.4,1010.3,1988.0,10.6,32.2
9/15/2014,15.9,11.8,21.1,96.0,56.0,1.2,0.0,4.7,1014.8,25088.0,18.5,61.2
9/16/2014,14.2,7.2,22.1,96.0,43.0,0.0,0.0,4.0,1017.0,25937.0,3.5,14.5
9/17/2014,15.2,10.1,21.2,93.0,56.0,0.0,0.0,3.6,1016.4,20302.0,7.1,24.1
9/18/2014,15.4,11.4,19.7,94.0,77.0,0.0,0.0,2.1,1012.5,12776.0,7.6,22.5
9/19/2014,17.9,12.7,23.3,97.0,57.0,0.0,0.0,3.6,1010.3,21143.0,5.3,24.1
9/20/2014,17.4,11.9,23.3,96.0,43.0,0.0,0.0,5.5,1015.8,26021.0,12.3,41.8
9/21/2014,14.8,8.6,21.1,93.0,48.0,0.0,0.0,4.4,1019.3,26909.0,6.9,24.1
9/22/2014,16.2,8.1,24.0,94.0,41.0,0.0,0.0,5.6,1014.4,26727.0,13.4,40.2
9/23/2014,18.4,9.8,28.3,95.0,40.0,0.0,0.0,4.7,1009.2,25451.0,7.6,48.3
9/24/2014,16.3,11.3,23.0,92.0,37.0,0.0,0.0,5.3,1014.5,27322.0,12.4,33.8
9/25/2014,18.8,9.4,27.2,93.0,58.0,1.4,31.0,4.2,1007.6,20738.0,11.2,43.5
9/26/2014,14.9,10.4,19.7,93.0,43.0,0.0,0.0,4.3,1015.4,21542.0,12.7,33.8
9/27/2014,15.0,6.7,22.9,88.0,25.0,0.0,0.0,6.3,1017.3,27763.0,13.4,41.8
9/28/2014,18.0,12.4,24.2,97.0,75.0,4.0,20.0,1.6,1008.9,8174.0,7.0,29.0
9/29/2014,19.4,15.5,25.1,97.0,50.0,0.0,0.0,4.9,1010.3,25467.0,12.8,33.8
9/30/2014,16.4,12.9,19.6,93.0,81.0,10.4,61.6,1.5,1011.3,5995.0,14.2,32.2
10/1/2014,16.9,10.9,23.4,96.0,53.0,0.0,0.0,5.4,1019.7,28688.0,12.3,33.8
10/2/2014,15.4,10.3,21.9,93.0,49.0,0.0,0.0,5.4,1024.7,28665.0,15.0,37.0
10/3/2014,16.2,13.4,20.5,83.0,65.0,0.0,0.0,3.2,1022.8,11057.0,23.5,53.1
10/4/2014,18.3,14.9,22.0,78.0,56.0,0.0,0.0,5.1,1014.4,15345.0,28.3,53.1
10/5/2014,16.2,14.9,18.7,97.0,78.0,79.2,75.8,1.0,1014.3,3342.0,16.3,38.6
10/6/2014,19.9,16.1,25.8,98.0,51.0,4.0,31.4,3.8,1014.7,22970.0,3.9,20.9
10/7/2014,18.9,15.7,24.0,98.0,65.0,0.0,0.0,3.0,1014.8,18347.0,4.3,20.9
10/8/2014,21.7,13.7,28.9,95.0,66.0,0.0,0.0,4.8,1009.4,26795.0,8.5,30.6
10/9/2014,24.1,21.2,29.0,96.0,73.0,36.2,115.2,3.0,1001.9,12929.0,13.4,74.0
10/10/2014,14.3,10.8,23.1,95.0,70.0,45.0,88.0,0.0,1013.8,6225.0,17.0,53.1
10/11/2014,15.5,11.0,20.1,90.0,62.0,0.0,0.0,0.0,1017.6,24414.0,10.5,25.7
10/12/2014,17.5,14.1,21.7,93.0,69.0,0.0,0.0,2.0,1014.9,11512.0,6.7,20.9
10/13/2014,17.2,11.4,24.3,98.0,51.0,0.0,0.0,4.7,1014.8,28873.0,6.8,29.0
10/14/2014,18.7,11.6,26.3,96.0,38.0,0.0,0.0,5.4,1015.3,30810.0,7.1,25.7
10/15/2014,20.5,14.4,27.6,95.0,54.0,0.0,0.0,4.7,1010.3,21164.0,14.0,37.0
10/16/2014,24.6,20.6,29.8,92.0,67.0,0.0,0.0,4.6,1004.5,22131.0,12.1,40.2
10/17/2014,22.7,20.0,26.7,94.0,74.0,0.0,0.0,3.4,1005.9,14983.0,16.1,40.2
10/18/2014,20.8,18.6,23.4,96.0,81.0,5.0,6.4,1.4,1004.7,7022.0,9.3,29.0
10/19/2014,19.8,15.0,23.5,97.0,55.0,0.2,0.0,3.1,1011.6,15137.0,10.9,30.6
10/20/2014,17.8,10.8,24.7,91.0,39.0,0.0,0.0,5.8,1018.6,31564.0,5.3,25.7
10/21/2014,18.9,9.9,27.4,92.0,42.0,0.0,0.0,6.0,1018.7,31621.0,7.2,27.4
10/22/2014,21.5,12.8,30.4,94.0,33.0,0.0,0.0,7.0,1016.3,31892.0,9.5,32.2
10/23/2014,21.9,12.8,30.5,91.0,35.0,0.0,0.0,5.5,1013.8,29646.0,3.8,17.7
10/24/2014,23.1,15.6,31.2,93.0,43.0,0.0,0.0,6.0,1012.0,31600.0,5.0,22.5
10/25/2014,22.4,15.5,29.8,95.0,43.0,0.0,0.0,5.6,1011.2,30627.0,5.7,22.5
10/26/2014,24.7,17.0,33.1,94.0,37.0,0.0,0.0,6.9,1009.5,31759.0,10.4,30.6
10/27/2014,27.2,18.2,35.7,89.0,36.0,0.0,0.0,7.3,1007.9,31031.0,10.6,40.2
10/28/2014,28.5,20.8,37.1,93.0,34.0,0.0,0.0,6.8,1007.0,28177.0,8.0,40.2
10/29/2014,23.4,18.9,32.8,96.0,60.0,79.2,360.0,2.7,1000.9,11224.0,11.5,51.5
10/30/2014,21.5,18.1,25.4,95.0,68.0,0.6,3.0,3.0,1006.6,16699.0,7.3,49.9
10/31/2014,19.4,17.2,22.2,98.0,89.0,4.4,5.4,0.9,1011.2,5350.0,6.5,35.4
11/1/2014,18.7,16.7,23.4,98.0,82.0,0.0,0.0,2.8,1016.0,14507.0,20.0,43.5
11/2/2014,18.7,16.4,21.9,96.0,84.0,7.6,9.4,2.0,1014.5,9961.0,18.2,40.2
11/3/2014,20.4,16.8,23.2,97.0,88.0,8.8,44.2,1.1,1006.1,5300.0,12.4,43.5
11/4/2014,16.3,10.9,21.4,92.0,46.0,0.0,0.0,6.0,1013.3,33941.0,12.5,41.8
11/5/2014,16.9,9.4,24.3,90.0,39.0,0.0,0.0,6.4,1016.0,34433.0,8.2,32.2
11/6/2014,19.9,12.2,27.6,92.0,49.0,0.0,0.0,5.3,1011.8,29541.0,7.0,20.9
11/7/2014,23.8,17.4,30.1,95.0,40.0,0.0,0.0,6.3,1008.7,33781.0,5.1,24.1
11/8/2014,23.7,16.7,30.6,91.0,30.0,0.0,0.0,6.2,1011.1,33791.0,2.8,14.5
11/9/2014,25.2,16.1,33.0,90.0,38.0,0.0,0.0,6.2,1011.1,32803.0,3.0,22.5
11/10/2014,26.2,19.3,32.8,85.0,32.0,0.0,0.0,7.1,1009.1,32381.0,6.9,29.0
11/11/2014,24.2,19.2,29.3,89.0,53.0,0.0,0.0,4.1,1005.7,19217.0,7.1,25.7
11/12/2014,21.2,17.4,26.6,95.0,62.0,41.2,209.4,4.9,1008.2,26289.0,11.1,56.3
11/13/2014,16.8,10.8,22.8,88.0,45.0,0.0,0.0,6.1,1016.0,34325.0,11.2,32.2
11/14/2014,19.0,9.8,26.6,89.0,28.0,0.0,0.0,6.1,1015.8,35394.0,3.0,22.5
11/15/2014,21.4,11.7,29.4,90.0,32.0,0.0,0.0,6.1,1015.7,34251.0,2.8,19.3
11/16/2014,24.4,14.3,32.1,93.0,32.0,0.0,0.0,6.4,1016.2,33687.0,2.5,19.3
11/17/2014,24.4,17.2,31.4,88.0,42.0,0.0,0.0,6.6,1014.1,31363.0,7.8,24.1
11/18/2014,25.3,17.3,33.2,91.0,29.0,0.0,0.0,7.9,1007.7,33836.0,11.1,35.4
11/19/2014,23.2,17.1,32.1,89.0,39.0,0.0,0.0,4.3,1005.8,19234.0,8.0,35.4
11/20/2014,22.1,17.4,28.6,94.0,58.0,0.0,0.0,4.8,1010.7,24198.0,12.1,30.6
11/21/2014,17.9,15.6,21.4,95.0,75.0,39.2,118.8,1.6,1008.4,5500.0,17.0,45.1
11/22/2014,18.1,13.9,23.1,96.0,51.0,0.0,0.0,5.2,1011.4,30100.0,11.7,33.8
11/23/2014,19.7,11.6,26.9,97.0,43.0,0.0,0.0,6.5,1011.5,35600.0,5.9,27.4
11/24/2014,22.4,13.4,32.6,93.0,38.0,11.2,162.2,6.1,1006.9,30430.0,8.6,46.7
11/25/2014,22.0,21.9,26.4,95.0,82.4,2.0,4.0,4.6,1008.8,23780.0,10.9,51.5
11/26/2014,21.1,20.9,27.0,95.0,75.6,0.0,0.0,6.0,1010.7,31929.0,9.8,30.6
11/27/2014,21.4,21.2,28.2,90.0,67.9,0.0,0.0,6.6,1013.0,35979.0,5.6,27.4
11/28/2014,22.3,14.7,29.7,90.0,37.0,0.0,0.0,7.2,1012.5,35333.0,9.2,27.4
11/29/2014,26.4,16.9,35.5,87.0,47.0,0.0,0.0,8.4,1005.1,33761.0,17.9,51.5
11/30/2014,22.9,20.7,27.9,97.0,70.0,58.4,98.4,0.8,1004.7,965.0,9.5,37.0
12/1/2014,18.4,17.6,20.7,97.0,92.0,20.6,29.8,1.0,1009.8,5726.0,15.5,38.6
12/2/2014,18.9,16.5,21.9,97.0,79.0,49.0,42.6,2.4,1009.1,13283.0,14.3,35.4
12/3/2014,21.2,14.2,27.7,97.0,39.0,0.0,0.0,6.8,1011.2,36398.0,7.3,40.2
12/4/2014,22.6,14.4,30.0,94.0,34.0,0.0,0.0,6.8,1014.8,36604.0,4.6,22.5
12/5/2014,23.1,14.5,31.9,87.0,38.0,0.0,0.0,8.0,1013.0,36255.0,11.4,33.8
12/6/2014,25.4,17.2,33.0,87.0,49.0,0.0,0.0,8.1,1008.6,35552.0,13.3,37.0
12/7/2014,26.0,18.9,34.8,87.0,50.0,0.0,0.0,5.9,1007.9,28824.0,7.2,40.2
12/8/2014,24.7,20.3,30.4,88.0,54.0,0.0,0.0,4.4,1009.0,20749.0,7.9,27.4
12/9/2014,27.7,21.6,34.1,90.0,49.0,0.0,0.0,6.4,1004.2,32305.0,7.2,32.2
12/10/2014,23.0,17.7,28.3,95.0,63.0,16.2,23.6,5.1,1006.3,25646.0,13.8,75.6
12/11/2014,21.1,15.1,27.1,91.0,60.0,0.0,0.0,6.4,1013.5,34305.0,13.7,30.6
12/12/2014,21.8,16.9,28.0,91.0,61.0,0.0,0.0,4.3,1010.7,22998.0,7.4,22.5
12/13/2014,23.3,16.9,29.3,97.0,47.0,0.0,0.0,6.1,1009.6,34532.0,6.3,24.1
12/14/2014,22.7,17.3,28.6,94.0,53.0,0.0,0.0,6.6,1012.8,34606.0,10.2,32.2
12/15/2014,22.1,15.7,28.1,85.0,45.0,0.0,0.0,6.5,1012.8,30332.0,12.4,33.8
12/16/2014,20.4,18.0,23.6,96.0,71.0,22.0,15.8,1.7,1011.4,7584.0,9.9,32.2
12/17/2014,23.2,17.2,28.9,97.0,52.0,0.0,0.0,5.7,1010.2,32980.0,5.5,24.1
12/18/2014,25.1,18.3,30.9,91.0,34.0,0.0,0.0,6.6,1009.7,34992.0,3.5,19.3
12/19/2014,24.4,15.5,31.8,91.0,33.0,0.0,0.0,7.5,1005.7,36769.0,5.3,29.0
12/20/2014,21.0,16.7,31.3,95.0,52.0,48.8,250.4,2.9,999.4,12028.0,11.9,86.9
12/21/2014,19.2,15.2,22.9,97.0,68.0,40.0,46.8,3.1,1003.5,16465.0,11.8,46.7
12/22/2014,19.6,14.9,24.6,91.0,31.0,0.0,0.0,7.3,1015.4,37105.0,9.7,32.2
12/23/2014,19.0,11.8,24.4,84.0,35.0,0.0,0.0,6.9,1020.4,37614.0,6.9,25.7
12/24/2014,21.0,12.8,28.4,88.0,33.0,0.0,0.0,6.9,1014.0,36617.0,7.7,27.4
12/25/2014,24.3,18.3,30.4,90.0,62.0,4.0,26.4,4.3,1010.7,22327.0,5.6,25.7
12/26/2014,24.3,21.3,29.9,97.0,71.0,44.8,97.6,2.6,1010.7,11532.0,10.2,46.7
12/27/2014,24.0,20.4,29.8,96.0,60.0,1.8,5.2,4.3,1008.0,24577.0,8.1,41.8
12/28/2014,24.5,22.1,28.8,97.0,70.0,13.8,88.6,3.0,1007.2,17789.0,3.7,19.3
12/29/2014,26.2,19.3,32.7,97.0,56.0,0.0,0.0,6.0,1006.5,35094.0,3.5,17.7
12/30/2014,25.6,22.7,29.3,94.0,65.0,0.0,0.0,3.8,1004.2,20743.0,4.1,29.0
12/31/2014,26.0,19.5,32.3,97.0,53.0,0.0,0.0,5.8,1001.5,32854.0,3.4,19.3
1/1/2015,22.4,15.7,30.5,96.0,68.0,3.4,3.4,2.6,1002.9,12454.0,7.9,45.1
1/2/2015,18.9,12.8,25.6,89.0,39.0,0.0,0.0,6.7,1012.9,36185.0,9.7,32.2
1/3/2015,21.3,12.4,29.2,90.0,29.0,0.0,0.0,6.7,1014.5,36745.0,4.3,20.9
1/4/2015,23.9,13.9,31.4,91.0,31.0,0.0,0.0,6.9,1013.6,36387.0,3.1,17.7
1/5/2015,25.7,16.6,33.6,92.0,39.0,0.0,0.0,7.4,1010.7,35233.0,7.4,30.6
1/6/2015,26.2,19.9,35.9,94.0,53.0,10.4,86.0,5.2,1008.2,23561.0,11.8,54.7
1/7/2015,22.0,19.8,25.4,96.0,79.0,18.8,25.4,2.1,1008.7,11337.0,8.6,27.4
1/8/2015,25.1,20.7,30.2,96.0,68.0,0.0,0.0,4.0,1009.0,20993.0,6.6,20.9
1/9/2015,25.0,22.2,30.7,97.0,76.0,17.6,65.0,2.6,1006.9,14297.0,6.6,43.5
1/10/2015,26.3,20.8,32.1,98.0,69.0,0.0,0.0,4.2,1008.4,23422.0,4.3,20.9
1/11/2015,23.4,20.3,27.0,97.0,78.0,63.8,84.0,2.0,1008.7,10278.0,8.6,32.2
1/12/2015,26.5,20.3,32.9,98.0,51.0,0.2,0.0,6.1,1009.2,34301.0,3.1,16.1
1/13/2015,25.4,21.3,33.1,93.0,64.0,12.2,202.2,3.0,1006.3,14282.0,8.9,45.1
1/14/2015,25.5,21.7,29.4,96.0,66.0,1.0,1.0,3.2,1009.8,17913.0,5.0,19.3
1/15/2015,24.1,20.2,28.9,95.0,64.0,0.0,0.0,4.8,1014.8,24436.0,8.5,29.0
1/16/2015,24.4,19.2,29.1,97.0,66.0,0.0,0.0,5.2,1011.7,28667.0,6.3,25.7
1/17/2015,26.2,20.2,33.1,98.0,55.0,0.0,0.0,6.1,1010.1,32899.0,6.2,25.7
1/18/2015,25.2,19.7,33.4,96.0,49.0,20.8,86.0,5.7,1010.5,31168.0,8.0,51.5
1/19/2015,23.9,19.8,33.4,96.0,55.0,29.2,111.8,4.7,1010.6,25693.0,7.7,49.9
1/20/2015,22.7,20.1,26.8,95.0,62.0,0.2,0.8,4.3,1014.5,21484.0,11.1,32.2
1/21/2015,22.6,16.6,28.3,94.0,47.0,0.0,0.0,6.5,1017.9,35075.0,9.3,27.4
1/22/2015,22.5,15.8,29.1,93.0,47.0,0.0,0.0,7.0,1016.8,35203.0,11.7,32.2
1/23/2015,24.1,16.4,31.4,91.0,48.0,0.0,0.0,6.1,1013.0,32620.0,5.9,22.5
1/24/2015,26.3,20.1,32.2,93.0,51.0,0.0,0.0,6.0,1009.0,31436.0,4.9,22.5
1/25/2015,26.9,20.3,33.2,97.0,42.0,0.0,0.0,5.8,1007.9,31757.0,2.5,20.9
